user_id,experiment_id,variant,assigned_at,hash_bucket,signup_timestamp,country,platform,user_segment,day_7_retained,sessions_first_7_days,crashes_first_7_days,revenue_first_7_days,load_time_p95_first_7_days
4662,exp_onboarding_checklist_001,control,2026-02-18 13:15:00,0.4733746846268299,2026-02-18 13:15:00,BR,ios,medium_intent,1,3.0,0.0,0.0,974.92
4663,exp_onboarding_checklist_001,treatment,2026-02-18 13:30:00,0.7995988686674336,2026-02-18 13:30:00,US,ios,low_intent,0,1.0,0.0,0.0,829.1
4664,exp_onboarding_checklist_001,control,2026-02-18 13:45:00,0.3191863505442107,2026-02-18 13:45:00,US,ios,low_intent,0,1.0,0.0,0.0,1083.9
4665,exp_onboarding_checklist_001,treatment,2026-02-18 14:00:00,0.9049642460182048,2026-02-18 14:00:00,UK,web,medium_intent,0,1.0,0.0,0.0,358.6
4666,exp_onboarding_checklist_001,treatment,2026-02-18 14:15:00,0.815712339595028,2026-02-18 14:15:00,US,ios,low_intent,1,1.0,1.0,0.0,983.3
4667,exp_onboarding_checklist_001,control,2026-02-18 14:30:00,0.40602989803035927,2026-02-18 14:30:00,IN,web,low_intent,0,0.0,0.0,0.0,
4668,exp_onboarding_checklist_001,treatment,2026-02-18 14:45:00,0.532140212471973,2026-02-18 14:45:00,US,android,low_intent,0,1.0,0.0,0.0,773.4
4669,exp_onboarding_checklist_001,treatment,2026-02-18 15:00:00,0.5982642053725622,2026-02-18 15:00:00,IN,web,medium_intent,0,2.0,0.0,0.0,1079.06
4670,exp_onboarding_checklist_001,treatment,2026-02-18 15:15:00,0.9718503399226444,2026-02-18 15:15:00,US,web,low_intent,0,4.0,0.0,0.0,1077.935
4671,exp_onboarding_checklist_001,control,2026-02-18 15:30:00,0.457004352816505,2026-02-18 15:30:00,US,ios,medium_intent,0,0.0,0.0,0.0,
4672,exp_onboarding_checklist_001,control,2026-02-18 15:45:00,0.26990723353256535,2026-02-18 15:45:00,US,web,medium_intent,0,3.0,0.0,0.0,770.87
4673,exp_onboarding_checklist_001,control,2026-02-18 16:00:00,0.41320389562413024,2026-02-18 16:00:00,US,ios,medium_intent,0,1.0,0.0,0.0,836.0
4674,exp_onboarding_checklist_001,treatment,2026-02-18 16:15:00,0.9676124978018179,2026-02-18 16:15:00,US,ios,high_intent,0,1.0,0.0,0.0,1175.6
4675,exp_onboarding_checklist_001,control,2026-02-18 16:30:00,0.2800765046708061,2026-02-18 16:30:00,UK,android,low_intent,0,2.0,0.0,0.0,1195.965
4676,exp_onboarding_checklist_001,control,2026-02-18 16:45:00,0.16828520508559222,2026-02-18 16:45:00,US,web,low_intent,0,2.0,0.0,0.0,965.43
4677,exp_onboarding_checklist_001,control,2026-02-18 17:00:00,0.009107248083965428,2026-02-18 17:00:00,US,ios,low_intent,0,1.0,0.0,0.0,1116.3
4678,exp_onboarding_checklist_001,treatment,2026-02-18 17:15:00,0.5295206725973243,2026-02-18 17:15:00,US,ios,medium_intent,0,2.0,0.0,10.0,1215.1299999999999
4679,exp_onboarding_checklist_001,treatment,2026-02-18 17:30:00,0.6665446023922511,2026-02-18 17:30:00,US,web,low_intent,0,0.0,0.0,0.0,
4680,exp_onboarding_checklist_001,control,2026-02-18 17:45:00,0.47366347810192916,2026-02-18 17:45:00,IN,ios,high_intent,1,1.0,0.0,0.0,871.2
4681,exp_onboarding_checklist_001,treatment,2026-02-18 18:00:00,0.6270547559200125,2026-02-18 18:00:00,BR,android,medium_intent,1,1.0,0.0,0.0,1164.2
4682,exp_onboarding_checklist_001,treatment,2026-02-18 18:15:00,0.7561523505784562,2026-02-18 18:15:00,US,ios,medium_intent,0,3.0,0.0,0.0,1307.96
4683,exp_onboarding_checklist_001,treatment,2026-02-18 18:30:00,0.6106418606011589,2026-02-18 18:30:00,IN,android,low_intent,0,3.0,0.0,0.0,1151.76
4684,exp_onboarding_checklist_001,treatment,2026-02-18 18:45:00,0.9373154187906091,2026-02-18 18:45:00,IN,ios,medium_intent,1,1.0,0.0,0.0,1043.0
4685,exp_onboarding_checklist_001,control,2026-02-18 19:00:00,0.04268932679557802,2026-02-18 19:00:00,BR,ios,low_intent,0,2.0,0.0,0.0,1111.35
4686,exp_onboarding_checklist_001,control,2026-02-18 19:15:00,0.07905550540582616,2026-02-18 19:15:00,US,android,medium_intent,0,1.0,0.0,0.0,1165.7
4687,exp_onboarding_checklist_001,control,2026-02-18 19:30:00,0.22658860506507078,2026-02-18 19:30:00,US,web,medium_intent,0,2.0,0.0,0.0,592.0849999999999
4688,exp_onboarding_checklist_001,control,2026-02-18 19:45:00,0.026341346471311138,2026-02-18 19:45:00,US,ios,low_intent,0,4.0,0.0,0.0,1356.3149999999998
4689,exp_onboarding_checklist_001,treatment,2026-02-18 20:00:00,0.6245499685065115,2026-02-18 20:00:00,IN,ios,high_intent,0,2.0,0.0,0.0,1200.5649999999998
4690,exp_onboarding_checklist_001,treatment,2026-02-18 20:15:00,0.6020110212048436,2026-02-18 20:15:00,IN,android,medium_intent,0,1.0,0.0,0.0,1227.1
4691,exp_onboarding_checklist_001,control,2026-02-18 20:30:00,0.03394177527655,2026-02-18 20:30:00,US,android,medium_intent,0,3.0,0.0,0.0,1158.19
4692,exp_onboarding_checklist_001,control,2026-02-18 20:45:00,0.4430978702481761,2026-02-18 20:45:00,US,web,low_intent,0,2.0,0.0,0.0,945.705
4693,exp_onboarding_checklist_001,treatment,2026-02-18 21:00:00,0.9105911671953079,2026-02-18 21:00:00,IN,ios,low_intent,0,2.0,0.0,0.0,921.455
4694,exp_onboarding_checklist_001,treatment,2026-02-18 21:15:00,0.7925372976287832,2026-02-18 21:15:00,IN,web,low_intent,0,2.0,0.0,0.0,1246.585
4695,exp_onboarding_checklist_001,treatment,2026-02-18 21:30:00,0.7474013931403334,2026-02-18 21:30:00,US,ios,medium_intent,0,6.0,0.0,0.0,1332.425
4696,exp_onboarding_checklist_001,treatment,2026-02-18 21:45:00,0.8669482952631984,2026-02-18 21:45:00,UK,ios,low_intent,0,2.0,0.0,0.0,1053.065
4697,exp_onboarding_checklist_001,control,2026-02-18 22:00:00,0.24897668634800177,2026-02-18 22:00:00,US,web,high_intent,1,1.0,0.0,0.0,944.3
4698,exp_onboarding_checklist_001,control,2026-02-18 22:15:00,0.2787957043253899,2026-02-18 22:15:00,US,android,high_intent,0,3.0,0.0,0.0,1136.91
4699,exp_onboarding_checklist_001,treatment,2026-02-18 22:30:00,0.6420055066670896,2026-02-18 22:30:00,UK,ios,low_intent,0,3.0,0.0,0.0,727.51
4700,exp_onboarding_checklist_001,control,2026-02-18 22:45:00,0.4025009519736296,2026-02-18 22:45:00,IN,ios,medium_intent,0,1.0,0.0,0.0,1255.4
4701,exp_onboarding_checklist_001,control,2026-02-18 23:00:00,0.19169505602242953,2026-02-18 23:00:00,BR,android,low_intent,0,1.0,0.0,0.0,857.2
4702,exp_onboarding_checklist_001,treatment,2026-02-18 23:15:00,0.9323259515339506,2026-02-18 23:15:00,US,ios,low_intent,0,0.0,0.0,0.0,
4703,exp_onboarding_checklist_001,control,2026-02-18 23:30:00,0.344376248115266,2026-02-18 23:30:00,US,ios,low_intent,0,0.0,0.0,0.0,
4704,exp_onboarding_checklist_001,control,2026-02-18 23:45:00,0.21365856841390224,2026-02-18 23:45:00,US,web,medium_intent,0,1.0,0.0,0.0,1061.9
4705,exp_onboarding_checklist_001,treatment,2026-02-19 00:00:00,0.7722353301002676,2026-02-19 00:00:00,US,web,high_intent,0,2.0,0.0,0.0,913.6949999999999
4706,exp_onboarding_checklist_001,treatment,2026-02-19 00:15:00,0.5269069509159868,2026-02-19 00:15:00,US,web,low_intent,0,1.0,0.0,0.0,970.8
4707,exp_onboarding_checklist_001,treatment,2026-02-19 00:30:00,0.579075667059158,2026-02-19 00:30:00,US,ios,low_intent,0,1.0,0.0,0.0,1173.2
4708,exp_onboarding_checklist_001,treatment,2026-02-19 00:45:00,0.6910511600125261,2026-02-19 00:45:00,US,ios,low_intent,0,1.0,0.0,0.0,937.6
4709,exp_onboarding_checklist_001,control,2026-02-19 01:00:00,0.2845778455744309,2026-02-19 01:00:00,US,ios,medium_intent,0,0.0,0.0,0.0,
4710,exp_onboarding_checklist_001,treatment,2026-02-19 01:15:00,0.8148018651712517,2026-02-19 01:15:00,US,ios,low_intent,0,0.0,0.0,0.0,
4711,exp_onboarding_checklist_001,control,2026-02-19 01:30:00,0.07867857675685706,2026-02-19 01:30:00,IN,web,medium_intent,0,1.0,0.0,0.0,689.3
4712,exp_onboarding_checklist_001,treatment,2026-02-19 01:45:00,0.8677260536902118,2026-02-19 01:45:00,US,ios,high_intent,0,5.0,0.0,0.0,1048.38
4713,exp_onboarding_checklist_001,treatment,2026-02-19 02:00:00,0.9751961427608209,2026-02-19 02:00:00,UK,android,low_intent,0,1.0,0.0,0.0,841.6
4714,exp_onboarding_checklist_001,treatment,2026-02-19 02:15:00,0.511249303193098,2026-02-19 02:15:00,BR,web,high_intent,0,0.0,0.0,0.0,
4715,exp_onboarding_checklist_001,treatment,2026-02-19 02:30:00,0.7664333890522241,2026-02-19 02:30:00,UK,ios,medium_intent,0,6.0,0.0,0.0,1109.225
4716,exp_onboarding_checklist_001,treatment,2026-02-19 02:45:00,0.6751762353544791,2026-02-19 02:45:00,US,web,medium_intent,1,2.0,0.0,0.0,905.915
4717,exp_onboarding_checklist_001,control,2026-02-19 03:00:00,0.0815339351521856,2026-02-19 03:00:00,US,ios,medium_intent,0,8.0,0.0,0.0,1387.7749999999999
4718,exp_onboarding_checklist_001,control,2026-02-19 03:15:00,0.44707389932126407,2026-02-19 03:15:00,UK,ios,low_intent,0,3.0,1.0,0.0,1102.1399999999999
4719,exp_onboarding_checklist_001,treatment,2026-02-19 03:30:00,0.9862982840863237,2026-02-19 03:30:00,UK,web,medium_intent,0,2.0,0.0,0.0,1191.6000000000001
4720,exp_onboarding_checklist_001,treatment,2026-02-19 03:45:00,0.688153218787205,2026-02-19 03:45:00,US,ios,low_intent,0,3.0,0.0,0.0,1062.57
4721,exp_onboarding_checklist_001,treatment,2026-02-19 04:00:00,0.7782896246233476,2026-02-19 04:00:00,US,android,medium_intent,0,6.0,0.0,0.0,931.2
4722,exp_onboarding_checklist_001,control,2026-02-19 04:15:00,0.12108852941833528,2026-02-19 04:15:00,UK,web,low_intent,0,0.0,0.0,0.0,
4723,exp_onboarding_checklist_001,control,2026-02-19 04:30:00,0.432682242799942,2026-02-19 04:30:00,US,ios,low_intent,0,5.0,0.0,0.0,1068.1200000000001
4724,exp_onboarding_checklist_001,treatment,2026-02-19 04:45:00,0.5176157445997969,2026-02-19 04:45:00,UK,ios,low_intent,0,2.0,0.0,0.0,1111.2350000000001
4725,exp_onboarding_checklist_001,control,2026-02-19 05:00:00,0.1265599242498478,2026-02-19 05:00:00,US,web,low_intent,0,0.0,0.0,0.0,
4726,exp_onboarding_checklist_001,control,2026-02-19 05:15:00,0.1691797651657206,2026-02-19 05:15:00,US,ios,low_intent,0,1.0,0.0,0.0,1090.7
4727,exp_onboarding_checklist_001,treatment,2026-02-19 05:30:00,0.9019311296868335,2026-02-19 05:30:00,IN,ios,low_intent,0,0.0,0.0,0.0,
4728,exp_onboarding_checklist_001,treatment,2026-02-19 05:45:00,0.9487121481846329,2026-02-19 05:45:00,US,web,high_intent,1,1.0,0.0,0.0,1033.7
4729,exp_onboarding_checklist_001,treatment,2026-02-19 06:00:00,0.6560868834913772,2026-02-19 06:00:00,UK,android,medium_intent,0,3.0,0.0,0.0,1416.6799999999998
4730,exp_onboarding_checklist_001,control,2026-02-19 06:15:00,0.36099255296180854,2026-02-19 06:15:00,US,ios,low_intent,0,1.0,0.0,0.0,1087.4
4731,exp_onboarding_checklist_001,treatment,2026-02-19 06:30:00,0.9066753316467364,2026-02-19 06:30:00,US,ios,medium_intent,0,4.0,0.0,0.0,1147.3349999999998
4732,exp_onboarding_checklist_001,treatment,2026-02-19 06:45:00,0.740850348191809,2026-02-19 06:45:00,BR,web,medium_intent,0,6.0,0.0,0.0,1293.6000000000001
4733,exp_onboarding_checklist_001,control,2026-02-19 07:00:00,0.009975914035678511,2026-02-19 07:00:00,US,web,low_intent,0,3.0,0.0,0.0,1183.04
4734,exp_onboarding_checklist_001,treatment,2026-02-19 07:15:00,0.9038116669831702,2026-02-19 07:15:00,US,ios,medium_intent,0,2.0,0.0,0.0,1258.16
4735,exp_onboarding_checklist_001,control,2026-02-19 07:30:00,0.43930334613655886,2026-02-19 07:30:00,BR,ios,low_intent,0,0.0,0.0,0.0,
4736,exp_onboarding_checklist_001,control,2026-02-19 07:45:00,0.29294900903970017,2026-02-19 07:45:00,IN,web,medium_intent,0,0.0,0.0,0.0,
4737,exp_onboarding_checklist_001,treatment,2026-02-19 08:00:00,0.6243569578673853,2026-02-19 08:00:00,UK,ios,medium_intent,0,3.0,0.0,0.0,1208.81
4738,exp_onboarding_checklist_001,control,2026-02-19 08:15:00,0.44132167732413685,2026-02-19 08:15:00,US,ios,low_intent,0,3.0,0.0,0.0,1170.4299999999998
4739,exp_onboarding_checklist_001,control,2026-02-19 08:30:00,0.4015017403448521,2026-02-19 08:30:00,US,ios,medium_intent,0,1.0,0.0,0.0,988.0
4740,exp_onboarding_checklist_001,treatment,2026-02-19 08:45:00,0.525491136993459,2026-02-19 08:45:00,UK,ios,low_intent,0,0.0,0.0,0.0,
4741,exp_onboarding_checklist_001,treatment,2026-02-19 09:00:00,0.9130417063110512,2026-02-19 09:00:00,US,ios,medium_intent,0,3.0,0.0,0.0,978.0999999999999
4742,exp_onboarding_checklist_001,treatment,2026-02-19 09:15:00,0.5806565372503848,2026-02-19 09:15:00,US,ios,low_intent,0,2.0,0.0,0.0,1010.5449999999998
4743,exp_onboarding_checklist_001,treatment,2026-02-19 09:30:00,0.6112624699529026,2026-02-19 09:30:00,IN,ios,medium_intent,0,1.0,0.0,0.0,1265.2
4744,exp_onboarding_checklist_001,control,2026-02-19 09:45:00,0.11609809753780968,2026-02-19 09:45:00,US,ios,medium_intent,0,6.0,0.0,0.0,965.9250000000001
4745,exp_onboarding_checklist_001,control,2026-02-19 10:00:00,0.28609621122182505,2026-02-19 10:00:00,US,android,low_intent,0,0.0,0.0,0.0,
4746,exp_onboarding_checklist_001,treatment,2026-02-19 10:15:00,0.6106507891794806,2026-02-19 10:15:00,US,android,medium_intent,0,1.0,0.0,10.0,1134.5
4747,exp_onboarding_checklist_001,control,2026-02-19 10:30:00,0.1502012401238755,2026-02-19 10:30:00,US,ios,low_intent,0,3.0,0.0,0.0,823.51
4748,exp_onboarding_checklist_001,treatment,2026-02-19 10:45:00,0.8340165422659672,2026-02-19 10:45:00,UK,ios,medium_intent,0,1.0,0.0,0.0,393.5
4749,exp_onboarding_checklist_001,treatment,2026-02-19 11:00:00,0.6718115968506294,2026-02-19 11:00:00,IN,android,medium_intent,0,1.0,0.0,0.0,604.9
4750,exp_onboarding_checklist_001,control,2026-02-19 11:15:00,0.4878320002815122,2026-02-19 11:15:00,US,android,low_intent,0,0.0,0.0,0.0,
4751,exp_onboarding_checklist_001,treatment,2026-02-19 11:30:00,0.5116089010117523,2026-02-19 11:30:00,US,web,low_intent,0,1.0,0.0,0.0,1161.8
4752,exp_onboarding_checklist_001,treatment,2026-02-19 11:45:00,0.8944826630445769,2026-02-19 11:45:00,UK,web,low_intent,0,4.0,0.0,0.0,1090.13
4753,exp_onboarding_checklist_001,control,2026-02-19 12:00:00,0.33977629286104316,2026-02-19 12:00:00,US,ios,medium_intent,0,0.0,0.0,0.0,
4754,exp_onboarding_checklist_001,control,2026-02-19 12:15:00,0.46012088907213783,2026-02-19 12:15:00,US,android,medium_intent,0,4.0,0.0,0.0,1072.7749999999999
4755,exp_onboarding_checklist_001,treatment,2026-02-19 12:30:00,0.5505895619641222,2026-02-19 12:30:00,BR,android,low_intent,0,0.0,0.0,0.0,
4756,exp_onboarding_checklist_001,control,2026-02-19 12:45:00,0.08805740616303079,2026-02-19 12:45:00,UK,android,low_intent,0,0.0,0.0,0.0,
4757,exp_onboarding_checklist_001,treatment,2026-02-19 13:00:00,0.7131397240204603,2026-02-19 13:00:00,US,web,high_intent,0,4.0,0.0,0.0,1340.35
4758,exp_onboarding_checklist_001,treatment,2026-02-19 13:15:00,0.7678419641637575,2026-02-19 13:15:00,BR,android,low_intent,1,1.0,0.0,0.0,921.0
4759,exp_onboarding_checklist_001,treatment,2026-02-19 13:30:00,0.577523831012593,2026-02-19 13:30:00,US,web,low_intent,1,2.0,0.0,0.0,868.305
4760,exp_onboarding_checklist_001,treatment,2026-02-19 13:45:00,0.6183582897029378,2026-02-19 13:45:00,BR,ios,medium_intent,1,3.0,0.0,0.0,1069.92
4761,exp_onboarding_checklist_001,control,2026-02-19 14:00:00,0.2142449627652208,2026-02-19 14:00:00,UK,ios,low_intent,0,1.0,0.0,0.0,628.2
4762,exp_onboarding_checklist_001,control,2026-02-19 14:15:00,0.4494242712177916,2026-02-19 14:15:00,UK,ios,high_intent,0,4.0,0.0,0.0,1003.13
4763,exp_onboarding_checklist_001,control,2026-02-19 14:30:00,0.1721746922770649,2026-02-19 14:30:00,BR,ios,low_intent,0,1.0,0.0,0.0,1046.0
4764,exp_onboarding_checklist_001,treatment,2026-02-19 14:45:00,0.5082623836236116,2026-02-19 14:45:00,UK,web,medium_intent,0,3.0,0.0,0.0,1211.5600000000002
4765,exp_onboarding_checklist_001,treatment,2026-02-19 15:00:00,0.5220630675180674,2026-02-19 15:00:00,US,web,low_intent,0,1.0,0.0,0.0,1119.9
4766,exp_onboarding_checklist_001,treatment,2026-02-19 15:15:00,0.9370214577896322,2026-02-19 15:15:00,US,android,low_intent,0,2.0,0.0,0.0,1430.7849999999999
4767,exp_onboarding_checklist_001,control,2026-02-19 15:30:00,0.28469104609519497,2026-02-19 15:30:00,UK,web,low_intent,0,2.0,0.0,0.0,1057.09
4768,exp_onboarding_checklist_001,control,2026-02-19 15:45:00,0.2407486950470946,2026-02-19 15:45:00,UK,ios,high_intent,0,4.0,0.0,0.0,1051.08
4769,exp_onboarding_checklist_001,control,2026-02-19 16:00:00,0.49616041699515956,2026-02-19 16:00:00,US,web,medium_intent,0,3.0,0.0,0.0,1310.6899999999998
4770,exp_onboarding_checklist_001,treatment,2026-02-19 16:15:00,0.9060605711535662,2026-02-19 16:15:00,IN,ios,low_intent,0,2.0,0.0,0.0,939.24
4771,exp_onboarding_checklist_001,treatment,2026-02-19 16:30:00,0.5074717744324885,2026-02-19 16:30:00,UK,web,high_intent,0,1.0,0.0,0.0,1408.6
4772,exp_onboarding_checklist_001,control,2026-02-19 16:45:00,0.15392445685756898,2026-02-19 16:45:00,US,ios,low_intent,0,4.0,0.0,0.0,1346.2649999999999
4773,exp_onboarding_checklist_001,treatment,2026-02-19 17:00:00,0.7258926999954844,2026-02-19 17:00:00,US,ios,low_intent,0,0.0,0.0,0.0,
4774,exp_onboarding_checklist_001,control,2026-02-19 17:15:00,0.40201938331714104,2026-02-19 17:15:00,US,web,low_intent,0,2.0,0.0,0.0,1402.73
4775,exp_onboarding_checklist_001,control,2026-02-19 17:30:00,0.48955869871693647,2026-02-19 17:30:00,US,android,medium_intent,0,0.0,0.0,10.0,
4776,exp_onboarding_checklist_001,treatment,2026-02-19 17:45:00,0.5543420021069849,2026-02-19 17:45:00,US,web,low_intent,0,1.0,0.0,0.0,650.9
4777,exp_onboarding_checklist_001,treatment,2026-02-19 18:00:00,0.5924146891767578,2026-02-19 18:00:00,US,ios,low_intent,0,1.0,0.0,10.0,627.5
4778,exp_onboarding_checklist_001,treatment,2026-02-19 18:15:00,0.5440425912457716,2026-02-19 18:15:00,US,web,high_intent,1,5.0,0.0,0.0,1157.12
4779,exp_onboarding_checklist_001,treatment,2026-02-19 18:30:00,0.5938455066593504,2026-02-19 18:30:00,US,android,medium_intent,0,3.0,0.0,0.0,1293.14
4780,exp_onboarding_checklist_001,control,2026-02-19 18:45:00,0.04778633979105633,2026-02-19 18:45:00,UK,web,low_intent,0,1.0,0.0,10.0,965.6
4781,exp_onboarding_checklist_001,treatment,2026-02-19 19:00:00,0.8167423819509374,2026-02-19 19:00:00,US,ios,medium_intent,0,1.0,0.0,10.0,759.2
4782,exp_onboarding_checklist_001,control,2026-02-19 19:15:00,0.3690079659727994,2026-02-19 19:15:00,BR,ios,low_intent,0,1.0,0.0,0.0,815.4
4783,exp_onboarding_checklist_001,control,2026-02-19 19:30:00,0.050531762295537304,2026-02-19 19:30:00,BR,ios,low_intent,0,0.0,0.0,0.0,
4784,exp_onboarding_checklist_001,control,2026-02-19 19:45:00,0.1151820181046377,2026-02-19 19:45:00,UK,android,low_intent,1,2.0,0.0,0.0,777.1099999999999
4785,exp_onboarding_checklist_001,control,2026-02-19 20:00:00,0.10925082888494567,2026-02-19 20:00:00,BR,web,medium_intent,1,4.0,0.0,0.0,1266.895
4786,exp_onboarding_checklist_001,control,2026-02-19 20:15:00,0.3406106379274227,2026-02-19 20:15:00,IN,ios,medium_intent,0,4.0,0.0,0.0,1335.9049999999997
4787,exp_onboarding_checklist_001,treatment,2026-02-19 20:30:00,0.731446668368079,2026-02-19 20:30:00,US,android,low_intent,0,6.0,0.0,0.0,1219.875
4788,exp_onboarding_checklist_001,treatment,2026-02-19 20:45:00,0.7978268161923858,2026-02-19 20:45:00,IN,android,low_intent,0,0.0,0.0,0.0,
4789,exp_onboarding_checklist_001,treatment,2026-02-19 21:00:00,0.8437085419991087,2026-02-19 21:00:00,US,ios,low_intent,0,0.0,0.0,0.0,
4790,exp_onboarding_checklist_001,treatment,2026-02-19 21:15:00,0.5235391951909208,2026-02-19 21:15:00,UK,ios,medium_intent,0,3.0,0.0,0.0,1350.34
4791,exp_onboarding_checklist_001,treatment,2026-02-19 21:30:00,0.929420847787111,2026-02-19 21:30:00,US,ios,medium_intent,0,3.0,1.0,0.0,960.32
4792,exp_onboarding_checklist_001,control,2026-02-19 21:45:00,0.015717707266110787,2026-02-19 21:45:00,US,ios,medium_intent,0,3.0,0.0,0.0,1237.33
4793,exp_onboarding_checklist_001,control,2026-02-19 22:00:00,0.023822425020351437,2026-02-19 22:00:00,US,android,high_intent,0,2.0,0.0,0.0,1133.405
4794,exp_onboarding_checklist_001,control,2026-02-19 22:15:00,0.20525922141767414,2026-02-19 22:15:00,BR,android,medium_intent,0,2.0,0.0,0.0,840.71
4795,exp_onboarding_checklist_001,treatment,2026-02-19 22:30:00,0.6315425880506613,2026-02-19 22:30:00,US,ios,high_intent,1,2.0,0.0,0.0,701.0
4796,exp_onboarding_checklist_001,control,2026-02-19 22:45:00,0.3454516999830135,2026-02-19 22:45:00,US,ios,medium_intent,1,1.0,0.0,0.0,1010.9
4797,exp_onboarding_checklist_001,control,2026-02-19 23:00:00,0.4026293350275456,2026-02-19 23:00:00,US,ios,low_intent,0,3.0,1.0,0.0,855.2
4798,exp_onboarding_checklist_001,control,2026-02-19 23:15:00,0.12327282798552712,2026-02-19 23:15:00,US,web,medium_intent,0,2.0,0.0,0.0,802.6899999999999
4799,exp_onboarding_checklist_001,control,2026-02-19 23:30:00,0.4698356273201642,2026-02-19 23:30:00,IN,android,low_intent,0,3.0,0.0,0.0,1168.1000000000001
4800,exp_onboarding_checklist_001,treatment,2026-02-19 23:45:00,0.7210631638983769,2026-02-19 23:45:00,IN,ios,low_intent,0,0.0,0.0,0.0,
4801,exp_onboarding_checklist_001,control,2026-02-20 00:00:00,0.2868982965656535,2026-02-20 00:00:00,US,web,low_intent,0,1.0,0.0,0.0,919.4
4802,exp_onboarding_checklist_001,treatment,2026-02-20 00:15:00,0.6577036320930048,2026-02-20 00:15:00,US,ios,low_intent,0,1.0,0.0,0.0,443.0
4803,exp_onboarding_checklist_001,treatment,2026-02-20 00:30:00,0.8654005936906538,2026-02-20 00:30:00,US,web,medium_intent,0,3.0,0.0,10.0,851.53
4804,exp_onboarding_checklist_001,control,2026-02-20 00:45:00,0.04387314712445366,2026-02-20 00:45:00,US,web,low_intent,1,1.0,0.0,0.0,450.2
4805,exp_onboarding_checklist_001,control,2026-02-20 01:00:00,0.11583553472788546,2026-02-20 01:00:00,IN,ios,low_intent,0,0.0,0.0,0.0,
4806,exp_onboarding_checklist_001,treatment,2026-02-20 01:15:00,0.9963919477344501,2026-02-20 01:15:00,IN,ios,high_intent,0,5.0,0.0,0.0,1063.28
4807,exp_onboarding_checklist_001,control,2026-02-20 01:30:00,0.18836890406869175,2026-02-20 01:30:00,US,ios,medium_intent,0,2.0,0.0,0.0,1376.8549999999998
4808,exp_onboarding_checklist_001,treatment,2026-02-20 01:45:00,0.6392863714724629,2026-02-20 01:45:00,UK,web,low_intent,0,2.0,0.0,10.0,1242.355
4809,exp_onboarding_checklist_001,treatment,2026-02-20 02:00:00,0.7844965785150743,2026-02-20 02:00:00,US,ios,low_intent,0,4.0,1.0,0.0,1073.12
4810,exp_onboarding_checklist_001,treatment,2026-02-20 02:15:00,0.7775098899289489,2026-02-20 02:15:00,UK,web,low_intent,0,2.0,0.0,0.0,1019.5400000000001
4811,exp_onboarding_checklist_001,treatment,2026-02-20 02:30:00,0.8657019278410942,2026-02-20 02:30:00,UK,android,high_intent,0,4.0,0.0,0.0,1277.5949999999998
4812,exp_onboarding_checklist_001,treatment,2026-02-20 02:45:00,0.7124802515842148,2026-02-20 02:45:00,UK,web,low_intent,0,1.0,0.0,0.0,1296.1
4813,exp_onboarding_checklist_001,control,2026-02-20 03:00:00,0.24256501659728832,2026-02-20 03:00:00,UK,android,high_intent,0,2.0,0.0,0.0,881.0
4814,exp_onboarding_checklist_001,control,2026-02-20 03:15:00,0.46879591509685015,2026-02-20 03:15:00,BR,web,low_intent,0,1.0,0.0,0.0,697.1
4815,exp_onboarding_checklist_001,treatment,2026-02-20 03:30:00,0.620799346355566,2026-02-20 03:30:00,US,web,medium_intent,0,2.0,0.0,0.0,1320.035
4816,exp_onboarding_checklist_001,treatment,2026-02-20 03:45:00,0.8769923829915132,2026-02-20 03:45:00,US,ios,low_intent,0,4.0,0.0,0.0,1281.8349999999998
4817,exp_onboarding_checklist_001,control,2026-02-20 04:00:00,0.447792149456229,2026-02-20 04:00:00,US,ios,low_intent,0,3.0,0.0,0.0,1068.71
4818,exp_onboarding_checklist_001,treatment,2026-02-20 04:15:00,0.5063460232046048,2026-02-20 04:15:00,UK,android,low_intent,0,1.0,0.0,0.0,1202.3
4819,exp_onboarding_checklist_001,treatment,2026-02-20 04:30:00,0.6612571975226454,2026-02-20 04:30:00,UK,ios,low_intent,0,1.0,0.0,0.0,1504.8
4820,exp_onboarding_checklist_001,control,2026-02-20 04:45:00,0.4529424731717262,2026-02-20 04:45:00,UK,ios,high_intent,1,2.0,1.0,0.0,1248.31
4821,exp_onboarding_checklist_001,treatment,2026-02-20 05:00:00,0.9359774119323739,2026-02-20 05:00:00,IN,web,medium_intent,0,1.0,0.0,0.0,1028.3
4822,exp_onboarding_checklist_001,treatment,2026-02-20 05:15:00,0.9719032922939415,2026-02-20 05:15:00,US,ios,low_intent,0,2.0,0.0,0.0,644.425
4823,exp_onboarding_checklist_001,control,2026-02-20 05:30:00,0.3735512958292335,2026-02-20 05:30:00,UK,ios,medium_intent,0,2.0,0.0,0.0,1236.135
4824,exp_onboarding_checklist_001,treatment,2026-02-20 05:45:00,0.5143298112232808,2026-02-20 05:45:00,IN,android,low_intent,0,4.0,0.0,0.0,1033.3
4825,exp_onboarding_checklist_001,treatment,2026-02-20 06:00:00,0.5930749205418236,2026-02-20 06:00:00,US,ios,high_intent,0,4.0,0.0,0.0,1443.7150000000001
4826,exp_onboarding_checklist_001,treatment,2026-02-20 06:15:00,0.7004680944828022,2026-02-20 06:15:00,US,ios,low_intent,0,2.0,0.0,0.0,655.515
